,Total_job,Posted_date,Country_name,Job_type,Website,Total
5299,0,3/6/21,Romania,Computer Support,Indeed,0
5300,0,3/6/21,Romania,Database,Indeed,0
5301,0,3/6/21,Romania,Hospitality and Tourism Management,Indeed,0
5302,0,3/6/21,Romania,Marriage Family and Human Relation,Indeed,0
5303,0,3/6/21,Romania,Project Management,Indeed,0
5304,0,3/6/21,Romania,TEFL,Indeed,0
5305,0,3/6/21,Romania,Web Development,Indeed,0
5306,0,3/6/21,Romania,Business Administration,Indeed,0
5308,0,3/6/21,Romania,Administrative Assistant,Indeed,0
5310,0,3/6/21,Romania,Commercial Fundamentals,Indeed,0
5317,"
                    Página 1 de 1 empleos",3/6/21,Peru,Public Health,Indeed,1
5318,"
                    Página 1 de 7 empleos",3/6/21,Peru,Hospital Administration,Indeed,7
5319,"
                    Página 1 de 54 empleos",3/6/21,Peru,Accounting,Indeed,54
5320,"
                    Página 1 de 4 empleos",3/6/21,Peru,Auto Service,Indeed,4
5321,"
                    Página 1 de 88 empleos",3/6/21,Peru,Communication,Indeed,88
5322,"
                    Página 1 de 7 empleos",3/6/21,Peru,Computer Support,Indeed,7
5323,"
                    Página 1 de 29 empleos",3/6/21,Peru,Database,Indeed,29
5324,"
                    Página 1 de 1 empleos",3/6/21,Peru,Hospitality and Tourism Management,Indeed,1
5325,0,3/6/21,Peru,Marriage Family and Human Relation,Indeed,0
5326,"
                    Página 1 de 14 empleos",3/6/21,Peru,Project Management,Indeed,14
5327,"
                    Página 1 de 1 empleos",3/6/21,Peru,TEFL,Indeed,1
5328,"
                    Página 1 de 20 empleos",3/6/21,Peru,Web Development,Indeed,20
5329,"
                    Página 1 de 29 empleos",3/6/21,Peru,Business Administration,Indeed,29
5331,"
                    Página 1 de 40 empleos",3/6/21,Peru,Administrative Assistant,Indeed,40
5333,"
                    Página 1 de 1 empleos",3/6/21,Peru,Commercial Fundamentals,Indeed,1
5341,"
                    1페이지 결과 12건",3/6/21,Korea,Public Health,Indeed,1
5342,0,3/6/21,Korea,Hospital Administration,Indeed,0
5343,"
                    1페이지 결과 5건",3/6/21,Korea,Accounting,Indeed,1
5344,"
                    1페이지 결과 36건",3/6/21,Korea,Auto Service,Indeed,1
5345,"
                    1페이지 결과 26건",3/6/21,Korea,Communication,Indeed,1
5346,0,3/6/21,Korea,Computer Support,Indeed,0
5347,"
                    1페이지 결과 2건",3/6/21,Korea,Database,Indeed,1
5348,"
                    1페이지 결과 32건",3/6/21,Korea,Hospitality and Tourism Management,Indeed,1
5349,"
                    1페이지 결과 44건",3/6/21,Korea,Marriage Family and Human Relation,Indeed,1
5350,"
                    1페이지 결과 42건",3/6/21,Korea,Project Management,Indeed,1
5351,"
                    1페이지 결과 20건",3/6/21,Korea,TEFL,Indeed,1
5352,"
                    1페이지 결과 20건",3/6/21,Korea,Web Development,Indeed,1
5353,"
                    1페이지 결과 78건",3/6/21,Korea,Business Administration,Indeed,1
5355,0,3/6/21,Korea,Administrative Assistant,Indeed,0
5357,"
                    1페이지 결과 9건",3/6/21,Korea,Commercial Fundamentals,Indeed,1
5363,0,3/6/21,Spain,Public Health,Indeed,0
5364,0,3/6/21,Spain,Hospital Administration,Indeed,0
5365,0,3/6/21,Spain,Accounting,Indeed,0
5366,0,3/6/21,Spain,Auto Service,Indeed,0
5367,0,3/6/21,Spain,Communication,Indeed,0
5368,0,3/6/21,Spain,Computer Support,Indeed,0
5369,0,3/6/21,Spain,Database,Indeed,0
5370,0,3/6/21,Spain,Hospitality and Tourism Management,Indeed,0
5371,0,3/6/21,Spain,Marriage Family and Human Relation,Indeed,0
5372,0,3/6/21,Spain,Project Management,Indeed,0
5373,0,3/6/21,Spain,TEFL,Indeed,0
5374,0,3/6/21,Spain,Web Development,Indeed,0
5375,0,3/6/21,Spain,Business Administration,Indeed,0
5377,0,3/6/21,Spain,Administrative Assistant,Indeed,0
5379,0,3/6/21,Spain,Commercial Fundamentals,Indeed,0
5387,"
                    Página 1 de 10 empleos",3/6/21,Mexico,Public Health,Indeed,10
5388,"
                    Página 1 de 12 empleos",3/6/21,Mexico,Hospital Administration,Indeed,12
5389,"
                    Página 1 de 256 empleos",3/6/21,Mexico,Accounting,Indeed,256
5390,"
                    Página 1 de 88 empleos",3/6/21,Mexico,Auto Service,Indeed,88
5391,"
                    Página 1 de 790 empleos",3/6/21,Mexico,Communication,Indeed,790
5392,"
                    Página 1 de 34 empleos",3/6/21,Mexico,Computer Support,Indeed,34
5393,"
                    Página 1 de 234 empleos",3/6/21,Mexico,Database,Indeed,234
5394,"
                    Página 1 de 5 empleos",3/6/21,Mexico,Hospitality and Tourism Management,Indeed,5
5395,"
                    Página 1 de 1 empleos",3/6/21,Mexico,Marriage Family and Human Relation,Indeed,1
5396,"
                    Página 1 de 110 empleos",3/6/21,Mexico,Project Management,Indeed,110
5397,"
                    Página 1 de 3 empleos",3/6/21,Mexico,TEFL,Indeed,3
5398,"
                    Página 1 de 86 empleos",3/6/21,Mexico,Web Development,Indeed,86
5399,"
                    Página 1 de 102 empleos",3/6/21,Mexico,Business Administration,Indeed,102
5401,"
                    Página 1 de 170 empleos",3/6/21,Mexico,Administrative Assistant,Indeed,170
5403,"
                    Página 1 de 1 empleos",3/6/21,Mexico,Commercial Fundamentals,Indeed,1
5411,0,3/6/21,Costa Rica,Public Health,Indeed,0
5412,"
                    Página 1 de 2 empleos",3/6/21,Costa Rica,Hospital Administration,Indeed,2
5413,"
                    Página 1 de 3 empleos",3/6/21,Costa Rica,Accounting,Indeed,3
5414,0,3/6/21,Costa Rica,Auto Service,Indeed,0
5415,"
                    Página 1 de 13 empleos",3/6/21,Costa Rica,Communication,Indeed,13
5416,0,3/6/21,Costa Rica,Computer Support,Indeed,0
5417,"
                    Página 1 de 3 empleos",3/6/21,Costa Rica,Database,Indeed,3
5418,0,3/6/21,Costa Rica,Hospitality and Tourism Management,Indeed,0
5419,0,3/6/21,Costa Rica,Marriage Family and Human Relation,Indeed,0
5420,"
                    Página 1 de 2 empleos",3/6/21,Costa Rica,Project Management,Indeed,2
5421,0,3/6/21,Costa Rica,TEFL,Indeed,0
5422,"
                    Página 1 de 2 empleos",3/6/21,Costa Rica,Web Development,Indeed,2
5423,"
                    Página 1 de 1 empleos",3/6/21,Costa Rica,Business Administration,Indeed,1
5425,"
                    Página 1 de 3 empleos",3/6/21,Costa Rica,Administrative Assistant,Indeed,3
5427,0,3/6/21,Costa Rica,Commercial Fundamentals,Indeed,0
5435,"
                    Página 1 de 3 empleos",3/6/21,Columbia,Public Health,Indeed,3
5436,"
                    Página 1 de 20 empleos",3/6/21,Columbia,Hospital Administration,Indeed,20
5437,"
                    Página 1 de 46 empleos",3/6/21,Columbia,Accounting,Indeed,46
5438,"
                    Página 1 de 6 empleos",3/6/21,Columbia,Auto Service,Indeed,6
5439,"
                    Página 1 de 128 empleos",3/6/21,Columbia,Communication,Indeed,128
5440,"
                    Página 1 de 4 empleos",3/6/21,Columbia,Computer Support,Indeed,4
5441,"
                    Página 1 de 37 empleos",3/6/21,Columbia,Database,Indeed,37
5442,"
                    Página 1 de 2 empleos",3/6/21,Columbia,Hospitality and Tourism Management,Indeed,2
5443,0,3/6/21,Columbia,Marriage Family and Human Relation,Indeed,0
5444,"
                    Página 1 de 30 empleos",3/6/21,Columbia,Project Management,Indeed,30
5445,"
                    Página 1 de 1 empleos",3/6/21,Columbia,TEFL,Indeed,1
5446,"
                    Página 1 de 9 empleos",3/6/21,Columbia,Web Development,Indeed,9
5447,0,3/6/21,Columbia,Business Administration,Indeed,0
5449,0,3/6/21,Columbia,Administrative Assistant,Indeed,0
5451,0,3/6/21,Columbia,Commercial Fundamentals,Indeed,0
5459,0,3/6/21,Sweden,Public Health,Indeed,0
5460,0,3/6/21,Sweden,Hospital Administration,Indeed,0
5461,0,3/6/21,Sweden,Accounting,Indeed,0
5462,0,3/6/21,Sweden,Auto Service,Indeed,0
5463,0,3/6/21,Sweden,Communication,Indeed,0
5464,0,3/6/21,Sweden,Computer Support,Indeed,0
5465,0,3/6/21,Sweden,Database,Indeed,0
5466,0,3/6/21,Sweden,Hospitality and Tourism Management,Indeed,0
5467,0,3/6/21,Sweden,Marriage Family and Human Relation,Indeed,0
5468,0,3/6/21,Sweden,Project Management,Indeed,0
5469,0,3/6/21,Sweden,TEFL,Indeed,0
5470,0,3/6/21,Sweden,Web Development,Indeed,0
5471,0,3/6/21,Sweden,Business Administration,Indeed,0
5473,0,3/6/21,Sweden,Administrative Assistant,Indeed,0
5475,0,3/6/21,Sweden,Commercial Fundamentals,Indeed,0
5481,0,3/6/21,Switzerland,Public Health,Indeed,0
5482,0,3/6/21,Switzerland,Hospital Administration,Indeed,0
5483,0,3/6/21,Switzerland,Accounting,Indeed,0
5484,0,3/6/21,Switzerland,Auto Service,Indeed,0
5485,0,3/6/21,Switzerland,Communication,Indeed,0
5486,0,3/6/21,Switzerland,Computer Support,Indeed,0
5487,0,3/6/21,Switzerland,Database,Indeed,0
5488,0,3/6/21,Switzerland,Hospitality and Tourism Management,Indeed,0
5489,0,3/6/21,Switzerland,Marriage Family and Human Relation,Indeed,0
5490,0,3/6/21,Switzerland,Project Management,Indeed,0
5491,0,3/6/21,Switzerland,TEFL,Indeed,0
5492,0,3/6/21,Switzerland,Web Development,Indeed,0
5493,0,3/6/21,Switzerland,Business Administration,Indeed,0
5495,0,3/6/21,Switzerland,Administrative Assistant,Indeed,0
5497,0,3/6/21,Switzerland,Commercial Fundamentals,Indeed,0
5505,"
                    第 1 頁、共 4 個職缺",3/6/21,Taiwan,Public Health,Indeed,4
5506,"
                    第 1 頁、共 5 個職缺",3/6/21,Taiwan,Hospital Administration,Indeed,5
5507,"
                    第 1 頁、共 93 個職缺",3/6/21,Taiwan,Accounting,Indeed,93
5508,"
                    第 1 頁、共 37 個職缺",3/6/21,Taiwan,Auto Service,Indeed,37
5509,"
                    第 1 頁、共 4 個職缺",3/6/21,Taiwan,Communication,Indeed,4
5510,0,3/6/21,Taiwan,Computer Support,Indeed,0
5511,0,3/6/21,Taiwan,Database,Indeed,0
5512,0,3/6/21,Taiwan,Hospitality and Tourism Management,Indeed,0
5513,0,3/6/21,Taiwan,Marriage Family and Human Relation,Indeed,0
5514,"
                    第 1 頁、共 363 個職缺",3/6/21,Taiwan,Project Management,Indeed,363
5515,"
                    第 1 頁、共 4 個職缺",3/6/21,Taiwan,TEFL,Indeed,4
5516,"
                    第 1 頁、共 1 個職缺",3/6/21,Taiwan,Web Development,Indeed,1
5517,"
                    第 1 頁、共 233 個職缺",3/6/21,Taiwan,Business Administration,Indeed,233
5519,"
                    第 1 頁、共 7 個職缺",3/6/21,Taiwan,Administrative Assistant,Indeed,7
5521,0,3/6/21,Taiwan,Commercial Fundamentals,Indeed,0
5530,0,3/6/21,Uruguay,Public Health,Indeed,0
5531,0,3/6/21,Uruguay,Hospital Administration,Indeed,0
5532,0,3/6/21,Uruguay,Accounting,Indeed,0
5533,0,3/6/21,Uruguay,Auto Service,Indeed,0
5534,0,3/6/21,Uruguay,Communication,Indeed,0
5535,0,3/6/21,Uruguay,Computer Support,Indeed,0
5536,0,3/6/21,Uruguay,Database,Indeed,0
5537,0,3/6/21,Uruguay,Hospitality and Tourism Management,Indeed,0
5538,0,3/6/21,Uruguay,Marriage Family and Human Relation,Indeed,0
5539,0,3/6/21,Uruguay,Project Management,Indeed,0
5540,0,3/6/21,Uruguay,TEFL,Indeed,0
5541,0,3/6/21,Uruguay,Web Development,Indeed,0
5542,0,3/6/21,Uruguay,Business Administration,Indeed,0
5544,0,3/6/21,Uruguay,Administrative Assistant,Indeed,0
5546,0,3/6/21,Uruguay,Commercial Fundamentals,Indeed,0
5554,0,3/6/21,Venezuela,Public Health,Indeed,0
5555,0,3/6/21,Venezuela,Hospital Administration,Indeed,0
5556,0,3/6/21,Venezuela,Accounting,Indeed,0
5557,0,3/6/21,Venezuela,Auto Service,Indeed,0
5558,0,3/6/21,Venezuela,Communication,Indeed,0
5559,0,3/6/21,Venezuela,Computer Support,Indeed,0
5560,0,3/6/21,Venezuela,Database,Indeed,0
5561,0,3/6/21,Venezuela,Hospitality and Tourism Management,Indeed,0
5562,0,3/6/21,Venezuela,Marriage Family and Human Relation,Indeed,0
5563,0,3/6/21,Venezuela,Project Management,Indeed,0
5564,0,3/6/21,Venezuela,TEFL,Indeed,0
5565,0,3/6/21,Venezuela,Web Development,Indeed,0
5566,0,3/6/21,Venezuela,Business Administration,Indeed,0
5568,0,3/6/21,Venezuela,Administrative Assistant,Indeed,0
5570,0,3/6/21,Venezuela,Commercial Fundamentals,Indeed,0
5578,0,3/6/21,USA,Public Health,Indeed,0
5579,0,3/6/21,USA,Hospital Administration,Indeed,0
5580,0,3/6/21,USA,Accounting,Indeed,0
5581,0,3/6/21,USA,Auto Service,Indeed,0
5582,0,3/6/21,USA,Communication,Indeed,0
5583,0,3/6/21,USA,Computer Support,Indeed,0
5584,0,3/6/21,USA,Database,Indeed,0
5585,0,3/6/21,USA,Hospitality Tourism,Indeed,0
5586,0,3/6/21,USA,Marriage Family,Indeed,0
5587,0,3/6/21,USA,Project Management,Indeed,0
5588,0,3/6/21,USA,TEFL,Indeed,0
5589,0,3/6/21,USA,Web Development,Indeed,0
5590,0,3/6/21,USA,Business Administration,Indeed,0
5624,0,3/6/21,Saudi Arabia,Public Health,Indeed,0
5625,"
                    صفحة 1 من 1 وظائف",3/6/21,Saudi Arabia,Hospital Administration,Indeed,1
5626,"
                    صفحة 1 من 8 وظائف",3/6/21,Saudi Arabia,Accounting,Indeed,8
5627,0,3/6/21,Saudi Arabia,Auto Service,Indeed,0
5628,"
                    صفحة 1 من 24 وظائف",3/6/21,Saudi Arabia,Communication,Indeed,24
5629,"
                    صفحة 1 من 15 وظائف",3/6/21,Saudi Arabia,Computer Support,Indeed,15
5630,"
                    صفحة 1 من 6 وظائف",3/6/21,Saudi Arabia,Database,Indeed,6
5631,0,3/6/21,Saudi Arabia,Hospitality and Tourism Management,Indeed,0
5632,"
                    صفحة 1 من 3 وظائف",3/6/21,Saudi Arabia,Marriage Family and Human Relation,Indeed,3
5633,"
                    صفحة 1 من 15 وظائف",3/6/21,Saudi Arabia,Project Management,Indeed,15
5634,0,3/6/21,Saudi Arabia,TEFL,Indeed,0
5635,"
                    صفحة 1 من 2 وظائف",3/6/21,Saudi Arabia,Web Development,Indeed,2
5636,"
                    صفحة 1 من 2 وظائف",3/6/21,Saudi Arabia,Business Administration,Indeed,2
5638,0,3/6/21,Saudi Arabia,Administrative Assistant,Indeed,0
5640,0,3/6/21,Saudi Arabia,Commercial Fundamentals,Indeed,0
5647,"
                    Page 1 of 18 jobs",3/6/21,Singapore,Public Health,Indeed,18
5648,"
                    Page 1 of 23 jobs",3/6/21,Singapore,Hospital Administration,Indeed,23
5649,"
                    Page 1 of 108 jobs",3/6/21,Singapore,Accounting,Indeed,108
5650,"
                    Page 1 of 12 jobs",3/6/21,Singapore,Auto Service,Indeed,12
5651,"
                    Page 1 of 794 jobs",3/6/21,Singapore,Communication,Indeed,794
5652,"
                    Page 1 of 126 jobs",3/6/21,Singapore,Computer Support,Indeed,126
5653,"
                    Page 1 of 113 jobs",3/6/21,Singapore,Database,Indeed,113
5654,0,3/6/21,Singapore,Hospitality and Tourism Management,Indeed,0
5655,"
                    Page 1 of 1 jobs",3/6/21,Singapore,Marriage Family and Human Relation,Indeed,1
5656,"
                    Page 1 of 481 jobs",3/6/21,Singapore,Project Management,Indeed,481
5657,0,3/6/21,Singapore,TEFL,Indeed,0
5658,"
                    Page 1 of 76 jobs",3/6/21,Singapore,Web Development,Indeed,76
5659,"
                    Page 1 of 84 jobs",3/6/21,Singapore,Business Administration,Indeed,84
5661,"
                    Page 1 of 34 jobs",3/6/21,Singapore,Administrative Assistant,Indeed,34
5663,"
                    Page 1 of 3 jobs",3/6/21,Singapore,Commercial Fundamentals,Indeed,3
5670,0,3/6/21,Canada,Public Health,Indeed,0
5671,0,3/6/21,Canada,Hospital Administration,Indeed,0
5672,0,3/6/21,Canada,Accounting,Indeed,0
5673,0,3/6/21,Canada,Auto Service,Indeed,0
5674,0,3/6/21,Canada,Communication,Indeed,0
5675,0,3/6/21,Canada,Computer Support,Indeed,0
5676,0,3/6/21,Canada,Database,Indeed,0
5677,0,3/6/21,Canada,Hospitality and Tourism Management,Indeed,0
5678,0,3/6/21,Canada,Marriage Family and Human Relation,Indeed,0
5679,0,3/6/21,Canada,Project Management,Indeed,0
5680,0,3/6/21,Canada,TEFL,Indeed,0
5681,0,3/6/21,Canada,Web Development,Indeed,0
5682,0,3/6/21,Canada,Business Administration,Indeed,0
5684,0,3/6/21,Canada,Administrative Assistant,Indeed,0
5686,0,3/6/21,Canada,Commercial Fundamentals,Indeed,0
5693,0,3/6/21,Nigeria,Public Health,Indeed,0
5694,"
                    Page 1 of 3 jobs",3/6/21,Nigeria,Hospital Administration,Indeed,3
5695,"
                    Page 1 of 29 jobs",3/6/21,Nigeria,Accounting,Indeed,29
5696,"
                    Page 1 of 1 jobs",3/6/21,Nigeria,Auto Service,Indeed,1
5697,"
                    Page 1 of 147 jobs",3/6/21,Nigeria,Communication,Indeed,147
5698,"
                    Page 1 of 35 jobs",3/6/21,Nigeria,Computer Support,Indeed,35
5699,"
                    Page 1 of 18 jobs",3/6/21,Nigeria,Database,Indeed,18
5700,0,3/6/21,Nigeria,Hospitality and Tourism Management,Indeed,0
